BusinessEntityID	Title	FirstName	MiddleName	LastName	Suffix	PhoneNumber	PhoneNumberType	EmailAddress	EmailPromotion	AddressType	AddressLine1	AddressLine2	City	StateProvinceName	PostalCode	CountryRegionName
10779	NULL	Gerald	NULL	Vazquez	NULL	1 (11) 500 555-0117	Cell	gerald23@adventure-works.com	0	Home	88, impasse Notre-Dame	NULL	Colombes	Hauts de Seine	92700	France
10780	NULL	Sydney	NULL	Garcia	NULL	783-555-0116	Home	sydney78@adventure-works.com	0	Home	252 Hemlock Drive	NULL	Bremerton	Washington	98312	United States
10781	NULL	Sydney	C	Martinez	NULL	782-555-0110	Home	sydney79@adventure-works.com	2	Home	5165 Cambridge Drive	NULL	Renton	Washington	98055	United States
10781	NULL	Sydney	C	Martinez	NULL	782-555-0110	Home	sydney79@adventure-works.com	2	Shipping	3770 Viewpoint Ct	NULL	Renton	Washington	98055	United States
10782	NULL	Sydney	L	Robinson	NULL	837-555-0132	Home	sydney80@adventure-works.com	2	Home	4697 Pepperidge Way	NULL	Torrance	California	90505	United States
10783	NULL	Gerald	M	Serrano	NULL	1 (11) 500 555-0118	Home	gerald24@adventure-works.com	2	Home	4107 St. Raphael Drive	NULL	Darlinghurst	New South Wales	2010	Australia
10784	NULL	Sydney	NULL	Clark	NULL	1 (11) 500 555-0157	Home	sydney81@adventure-works.com	2	Home	9864 Bates Court	NULL	Coffs Harbour	New South Wales	2450	Australia
10785	NULL	Gerald	NULL	Ramos	NULL	1 (11) 500 555-0137	Home	gerald25@adventure-works.com	0	Home	Winter der Böck 345	NULL	Hannover	Nordrhein-Westfalen	30601	Germany
10786	NULL	Sydney	C	Rodriguez	NULL	436-555-0185	Cell	sydney82@adventure-works.com	0	Home	5586 P St.	NULL	Burlingame	California	94010	United States
10787	NULL	Gerald	A	Carlson	NULL	188-555-0160	Cell	gerald26@adventure-works.com	0	Home	2753 Rubiem Ct.	NULL	Concord	California	94519	United States
10788	NULL	Marshall	E	Chen	NULL	1 (11) 500 555-0177	Cell	marshall1@adventure-works.com	0	Home	5569 Rubiem Ct.	NULL	Oxon	England	OX16 8RS	United Kingdom
10789	NULL	Gerald	J	Sanz	NULL	1 (11) 500 555-0110	Home	gerald27@adventure-works.com	1	Home	6866 Concord Blvd.	NULL	Brisbane	Queensland	4000	Australia
10790	NULL	Gerald	A	Rubio	NULL	1 (11) 500 555-0167	Cell	gerald28@adventure-works.com	0	Home	Essener Straße 8100	NULL	Frankfurt	Bayern	91480	Germany
10791	NULL	Sydney	L	Lewis	NULL	594-555-0124	Cell	sydney83@adventure-works.com	2	Home	3663 Palm Avenue	NULL	Concord	California	94519	United States
10792	NULL	Sydney	NULL	Lee	NULL	1 (11) 500 555-0116	Cell	sydney84@adventure-works.com	0	Home	Alte Landstr 722	NULL	Hof	Bayern	95010	Germany
10793	NULL	Bruce	G	Suri	NULL	1 (11) 500 555-0179	Cell	bruce0@adventure-works.com	0	Home	Hansaallee 5989	NULL	Kiel	Saarland	24044	Germany
10794	NULL	Sydney	A	Walker	NULL	1 (11) 500 555-0193	Home	sydney85@adventure-works.com	2	Home	4691 West Street	NULL	Gateshead	England	GA10	United Kingdom
10795	NULL	Bruce	E	Jordan	NULL	1 (11) 500 555-0131	Cell	bruce1@adventure-works.com	0	Home	Heiderplatz 948	NULL	Kiel	Saarland	24044	Germany
10796	NULL	Sydney	NULL	Hall	NULL	514-555-0134	Home	sydney86@adventure-works.com	2	Home	4985 Claudia Dr.	NULL	Yakima	Washington	98901	United States
10797	NULL	Bruce	H	Chandra	NULL	1 (11) 500 555-0119	Cell	bruce2@adventure-works.com	2	Home	8446 Whyte Park Ave	NULL	Maidenhead	England	SL67RJ	United Kingdom
10798	NULL	Katherine	J	Smith	NULL	855-555-0169	Home	katherine71@adventure-works.com	0	Home	6226 Monterey Ave	NULL	N. Vancouver	British Columbia	V7L 4J4	Canada
10799	NULL	Bruce	NULL	Patel	NULL	1 (11) 500 555-0169	Cell	bruce3@adventure-works.com	0	Home	5677 William Reed Dr.	NULL	Leeds	England	LE18	United Kingdom
10800	NULL	Katherine	C	Johnson	NULL	445-555-0150	Home	katherine72@adventure-works.com	0	Home	9430 La Vista Avenue	NULL	Tacoma	Washington	98403	United States
10801	NULL	Katherine	K	Williams	NULL	351-555-0197	Home	katherine73@adventure-works.com	2	Home	927 Live Oak Ave.	NULL	Edmonds	Washington	98020	United States
10802	NULL	Katherine	NULL	Jones	NULL	435-555-0151	Cell	katherine74@adventure-works.com	1	Home	7040 Santa Fe Street	NULL	Corvallis	Oregon	97330	United States
10803	NULL	Katherine	NULL	Brown	NULL	1 (11) 500 555-0146	Home	katherine75@adventure-works.com	2	Home	22, quai Paul Doumer	NULL	Lille	Nord	59000	France
10804	NULL	Bruce	NULL	Sai	NULL	1 (11) 500 555-0165	Home	bruce4@adventure-works.com	2	Home	3648 El Dorado	NULL	Lavender Bay	New South Wales	2060	Australia
10805	NULL	Marshall	NULL	Li	NULL	1 (11) 500 555-0173	Cell	marshall2@adventure-works.com	1	Home	1158 Roundtree Place	NULL	Coffs Harbour	New South Wales	2450	Australia
10806	NULL	Bruce	T	Arun	NULL	1 (11) 500 555-0189	Cell	bruce5@adventure-works.com	0	Home	Zimmerstr 56	NULL	Paderborn	Nordrhein-Westfalen	33098	Germany
10807	NULL	Katherine	B	Miller	NULL	779-555-0135	Home	katherine76@adventure-works.com	1	Home	9817 Sanford St.	NULL	Newton	British Columbia	V2L3W8	Canada
10808	NULL	Bruce	G	Madan	NULL	1 (11) 500 555-0184	Home	bruce6@adventure-works.com	0	Home	1480 Oliveria Road	NULL	Coffs Harbour	New South Wales	2450	Australia
10809	NULL	Bruce	D	Srini	NULL	1 (11) 500 555-0183	Home	bruce7@adventure-works.com	1	Home	Parise Straße 15051	NULL	Eilenburg	Brandenburg	04838	Germany
10810	NULL	Bruce	NULL	Prasad	NULL	1 (11) 500 555-0157	Cell	bruce8@adventure-works.com	0	Home	34, avenue des Laurentides	NULL	Croix	Nord	59170	France
10811	NULL	Katherine	A	Wilson	NULL	265-555-0110	Home	katherine77@adventure-works.com	0	Home	6440 Pacheco	NULL	Coronado	California	92118	United States
10812	NULL	Bruce	NULL	Sara	NULL	1 (11) 500 555-0144	Cell	bruce9@adventure-works.com	2	Home	5237 Babel Lane	NULL	York	England	Y024 1GF	United Kingdom
10813	NULL	Bruce	E	Rana	NULL	1 (11) 500 555-0156	Home	bruce10@adventure-works.com	1	Home	16, rue de l´Avenir	NULL	Courbevoie	Hauts de Seine	92400	France
10814	NULL	Katherine	L	Moore	NULL	130-555-0199	Cell	katherine78@adventure-works.com	1	Home	1354 Helene Court	NULL	Tacoma	Washington	98403	United States
10815	NULL	Bruce	NULL	Raman	NULL	1 (11) 500 555-0122	Home	bruce11@adventure-works.com	2	Home	4092 Tupelp Drive	NULL	Gateshead	England	GA10	United Kingdom
10816	NULL	Katherine	B	Taylor	NULL	809-555-0139	Home	katherine79@adventure-works.com	1	Home	886 Panoramic Drive	NULL	Oregon City	Oregon	97045	United States
10817	NULL	Bruce	NULL	Subram	NULL	1 (11) 500 555-0198	Home	bruce12@adventure-works.com	0	Home	215, avenue du Québec	NULL	Paris	Seine (Paris)	75008	France
10818	NULL	Katherine	NULL	Anderson	NULL	1 (11) 500 555-0172	Home	katherine80@adventure-works.com	0	Home	Bundesallee 11	Verkaufsabteilung	Erlangen	Bayern	91054	Germany
10819	NULL	Bruce	NULL	Mehta	NULL	1 (11) 500 555-0118	Home	bruce13@adventure-works.com	0	Home	48, rue Montcalm	NULL	Courbevoie	Hauts de Seine	92400	France
10820	NULL	Katherine	NULL	Thomas	NULL	112-555-0159	Cell	katherine81@adventure-works.com	2	Home	5840 Delta Fair Blvd.	NULL	Glendale	California	91203	United States
10821	NULL	Katherine	M	Jackson	NULL	881-555-0135	Home	katherine82@adventure-works.com	0	Home	3917 Fern Leaf Lane	NULL	Corvallis	Oregon	97330	United States
10822	NULL	Bruce	B	Garcia	NULL	1 (11) 500 555-0157	Home	bruce14@adventure-works.com	0	Home	6648 Rose Dr	NULL	Gloucestershire	England	GL7 1RY	United Kingdom
10823	NULL	Katherine	NULL	White	NULL	205-555-0138	Cell	katherine83@adventure-works.com	2	Home	6613 Thornhill Place	NULL	Walla Walla	Washington	99362	United States
10824	NULL	Katherine	B	Harris	NULL	157-555-0177	Home	katherine84@adventure-works.com	1	Home	4945 Noah Court	NULL	Burbank	California	91502	United States
10825	NULL	Marshall	NULL	Liu	NULL	1 (11) 500 555-0110	Home	marshall3@adventure-works.com	1	Home	Am Gallberg 404	NULL	Duesseldorf	Hessen	40605	Germany
10826	NULL	Bruce	E	Fernandez	NULL	1 (11) 500 555-0112	Cell	bruce15@adventure-works.com	1	Home	1583 Westwood Lane	NULL	Bracknell	England	RG12 8TB	United Kingdom
10827	NULL	Bruce	NULL	Lopez	NULL	1 (11) 500 555-0119	Cell	bruce16@adventure-works.com	0	Home	324 Mepham Dr.	NULL	Gold Coast	Queensland	4217	Australia
10828	NULL	Katherine	J	Martin	NULL	320-555-0187	Cell	katherine85@adventure-works.com	1	Home	7895 Stanley Dollar Dr.	NULL	Victoria	British Columbia	V8V	Canada
10829	NULL	Katherine	K	Thompson	NULL	368-555-0178	Home	katherine86@adventure-works.com	0	Home	6480 Croyden Dr.	NULL	Novato	California	94947	United States
10830	NULL	Bruce	D	Martinez	NULL	1 (11) 500 555-0119	Home	bruce17@adventure-works.com	0	Home	329 Shelly Dr	NULL	Bendigo	Victoria	3550	Australia
10831	NULL	Bruce	NULL	Gonzalez	NULL	1 (11) 500 555-0179	Home	bruce18@adventure-works.com	0	Home	703, boulevard du Montparnasse	NULL	Bobigny	Seine Saint Denis	93000	France
10832	NULL	Bruce	NULL	Rodriguez	NULL	1 (11) 500 555-0111	Home	bruce19@adventure-works.com	0	Home	4712 Brook Way	NULL	Newcastle upon Tyne	England	NT20	United Kingdom
10833	NULL	Katherine	A	Garcia	NULL	495-555-0158	Cell	katherine87@adventure-works.com	0	Home	2341 Breaker Dr.	NULL	W. Linn	Oregon	97068	United States
10834	NULL	Bruce	NULL	Sanchez	NULL	1 (11) 500 555-0123	Home	bruce20@adventure-works.com	0	Home	Am Grossen Dern 4321	NULL	Duesseldorf	Hessen	40605	Germany
10835	NULL	Katherine	NULL	Martinez	NULL	584-555-0118	Home	katherine88@adventure-works.com	2	Home	3836 Carletto Drive	NULL	Milwaukie	Oregon	97222	United States
10836	NULL	Bruce	R	Perez	NULL	1 (11) 500 555-0175	Cell	bruce21@adventure-works.com	0	Home	4203 Wildcat Circle	NULL	Maidenhead	England	SL67RJ	United Kingdom
10837	NULL	Katherine	NULL	Robinson	NULL	351-555-0116	Home	katherine89@adventure-works.com	0	Home	7294 Kathleen Drive	NULL	San Gabriel	California	91776	United States
10838	NULL	Katherine	NULL	Clark	NULL	436-555-0189	Home	katherine90@adventure-works.com	0	Home	1700 C Street	NULL	Spring Valley	California	91977	United States
10839	NULL	Bruce	D	Martin	NULL	1 (11) 500 555-0135	Home	bruce22@adventure-works.com	0	Home	2080, quai de Grenelle	NULL	Croix	Nord	59170	France
10840	NULL	Katherine	J	Rodriguez	NULL	801-555-0134	Home	katherine91@adventure-works.com	2	Home	5412 Glenhaven Ave South	NULL	Lebanon	Oregon	97355	United States
10841	NULL	Katherine	NULL	Lewis	NULL	1 (11) 500 555-0116	Cell	katherine92@adventure-works.com	1	Home	72 Juliet Court	NULL	Kirkby	England	KB9	United Kingdom
10842	NULL	Bruce	NULL	Gomez	NULL	1 (11) 500 555-0117	Cell	bruce23@adventure-works.com	1	Home	4471 Willcrest Circle	NULL	Newcastle upon Tyne	England	NT20	United Kingdom
10843	NULL	Katherine	A	Lee	NULL	679-555-0126	Cell	katherine93@adventure-works.com	1	Home	6694 Falcon Dr.	NULL	Redmond	Washington	98052	United States
10844	NULL	Bruce	W	Ruiz	NULL	1 (11) 500 555-0193	Home	bruce24@adventure-works.com	2	Home	6774 Alier Drive	NULL	Seaford	Victoria	3198	Australia
10845	NULL	Katherine	L	Walker	NULL	349-555-0141	Cell	katherine94@adventure-works.com	0	Home	5510 Chickpea Ct.	NULL	Downey	California	90241	United States
10846	NULL	Marshall	E	Yang	NULL	1 (11) 500 555-0157	Cell	marshall4@adventure-works.com	1	Home	4827 Seawind Dr.	NULL	London	England	SE1 8HL	United Kingdom
10847	NULL	Bruce	L	Diaz	NULL	1 (11) 500 555-0143	Cell	bruce25@adventure-works.com	1	Home	461, boulevard Beau Marchais	NULL	Pantin	Seine Saint Denis	93500	France
10848	NULL	Bruce	NULL	Hernandez	NULL	1 (11) 500 555-0137	Cell	bruce26@adventure-works.com	0	Home	1905 Julpum Loop	NULL	Seaford	Victoria	3198	Australia
10849	NULL	Katherine	E	Hall	NULL	419-555-0137	Cell	katherine95@adventure-works.com	2	Home	2386 Juniper Drive	NULL	Novato	California	94947	United States
10850	NULL	Chloe	E	Hall	NULL	710-555-0180	Home	chloe21@adventure-works.com	0	Home	210 Stanley Dollar Dr.	NULL	Everett	Washington	98201	United States
10851	NULL	Julia	R	Hall	NULL	1 (11) 500 555-0124	Home	julia20@adventure-works.com	0	Home	9995 Altura Drive	NULL	Watford	England	WA3	United Kingdom
10852	NULL	Bruce	NULL	Ashe	NULL	1 (11) 500 555-0191	Home	bruce27@adventure-works.com	0	Home	2720 Blue Ridge	NULL	Milton Keynes	England	MK8 8ZD	United Kingdom
10853	NULL	Kaitlyn	T	Hall	NULL	733-555-0189	Cell	kaitlyn21@adventure-works.com	0	Home	8113 Pepper Drive	NULL	Redmond	Washington	98052	United States
10854	NULL	Morgan	NULL	Hall	NULL	175-555-0161	Home	morgan20@adventure-works.com	2	Home	6445 Heartwood Drive	NULL	Haney	British Columbia	V2W 1W2	Canada
10855	NULL	Bruce	L	Jiménez	NULL	1 (11) 500 555-0154	Cell	bruce28@adventure-works.com	0	Home	3011 Norman Avenue	NULL	Springwood	New South Wales	2777	Australia
10856	NULL	Bruce	F	Moreno	NULL	1 (11) 500 555-0173	Cell	bruce29@adventure-works.com	0	Home	9204 Park Highlands	NULL	Melton	Victoria	3337	Australia
10857	NULL	Isabella	W	Hall	NULL	323-555-0195	Cell	isabella54@adventure-works.com	0	Home	9395 Oak Grove Rd.	NULL	Burien	Washington	98168	United States
10858	NULL	Alexandra	M	Hall	NULL	1 (11) 500 555-0116	Home	alexandra89@adventure-works.com	0	Home	Lieblingsweg 444	NULL	Solingen	Nordrhein-Westfalen	42651	Germany
10859	NULL	Sydney	T	Hall	NULL	1 (11) 500 555-0143	Cell	sydney87@adventure-works.com	1	Home	5337 Pheasant Circle	NULL	Bury	England	PE17	United Kingdom
10860	NULL	Bruce	L	Alonso	NULL	993-555-0149	Home	bruce30@adventure-works.com	0	Home	4867 Rosebuck Way	NULL	Bremerton	Washington	98312	United States
10861	NULL	Katherine	NULL	Hall	NULL	370-555-0119	Home	katherine96@adventure-works.com	0	Home	8795 Cunha Ct.	NULL	Lemon Grove	California	91945	United States
10862	NULL	Amanda	NULL	Hall	NULL	1 (11) 500 555-0169	Home	amanda66@adventure-works.com	0	Home	3200 Vine Lane	NULL	Gold Coast	Queensland	4217	Australia
10863	NULL	Stephanie	E	Hall	NULL	612-555-0190	Cell	stephanie67@adventure-works.com	1	Home	9568 Sunsine Drive	NULL	Concord	California	94519	United States
10864	NULL	Maria	NULL	Hall	NULL	722-555-0190	Cell	maria64@adventure-works.com	2	Home	851 Solano Drive	NULL	Lebanon	Oregon	97355	United States
10865	NULL	Gabrielle	J	Hall	NULL	310-555-0179	Home	gabrielle64@adventure-works.com	1	Home	5764 St. Dunstan Ct.	NULL	Santa Cruz	California	95062	United States
10866	NULL	Haley	NULL	Hall	NULL	1 (11) 500 555-0147	Cell	haley57@adventure-works.com	0	Home	5296 Birchwood	NULL	Warrnambool	Victoria	3280	Australia
10867	NULL	Bruce	D	Navarro	NULL	1 (11) 500 555-0194	Cell	bruce31@adventure-works.com	2	Home	9554 Duke Way	NULL	South Melbourne	Victoria	3205	Australia
10868	NULL	Bruce	S	Gutierrez	NULL	1 (11) 500 555-0111	Cell	bruce32@adventure-works.com	0	Home	55, rue de Courtaboeuf	NULL	Villeneuve-d'Ascq	Nord	59491	France
10869	NULL	Marshall	L	Huang	NULL	1 (11) 500 555-0189	Cell	marshall5@adventure-works.com	1	Home	33, quai de l´ Iton	NULL	Sèvres	Hauts de Seine	92310	France
10870	NULL	Bruce	NULL	Torres	NULL	1 (11) 500 555-0128	Cell	bruce33@adventure-works.com	0	Home	1, rue Ste-Honoré	NULL	Saint Ouen	Loir et Cher	41100	France
10871	NULL	Madeline	NULL	Hall	NULL	195-555-0147	Home	madeline20@adventure-works.com	0	Home	250 Piper Ridge Court	NULL	Lincoln Acres	California	91950	United States
10872	NULL	Bruce	NULL	Dominguez	NULL	1 (11) 500 555-0115	Cell	bruce34@adventure-works.com	0	Home	Charlottenstr 42868	NULL	Werne	Nordrhein-Westfalen	59368	Germany
10873	NULL	Bruce	P	Vazquez	NULL	1 (11) 500 555-0178	Home	bruce35@adventure-works.com	0	Home	6592 Bent Tree Lane	NULL	South Melbourne	Victoria	3205	Australia
10874	NULL	Sophia	NULL	Hall	NULL	112-555-0152	Home	sophia20@adventure-works.com	0	Home	8327 Roundhouse Place	NULL	Lemon Grove	California	91945	United States
10875	NULL	Bruce	C	Blanco	NULL	1 (11) 500 555-0147	Home	bruce36@adventure-works.com	0	Home	5430 Moretti Dr.	NULL	Seaford	Victoria	3198	Australia
10876	NULL	Mary	R	Hall	NULL	1 (11) 500 555-0192	Cell	mary35@adventure-works.com	1	Home	8367 Frisbie Ct.	NULL	Melton	Victoria	3337	Australia
10877	NULL	Amber	NULL	Hall	NULL	840-555-0170	Cell	amber22@adventure-works.com	1	Home	9355 Armstrong Rd.	NULL	Metchosin	British Columbia	V9	Canada
10878	NULL	Courtney	B	Hall	NULL	657-555-0184	Home	courtney18@adventure-works.com	1	Home	2306 El Pueblo Pl.	NULL	Olympia	Washington	98501	United States
10879	NULL	Jenna	NULL	Hall	NULL	1 (11) 500 555-0175	Cell	jenna21@adventure-works.com	1	Home	891 Peachwillow Lane	NULL	Esher-Molesey	England	EM15	United Kingdom
10880	NULL	Jordan	NULL	Hall	NULL	167-555-0166	Cell	jordan51@adventure-works.com	0	Home	4095 Minert Rd.	NULL	Everett	Washington	98201	United States
10881	NULL	Bruce	NULL	Serrano	NULL	180-555-0137	Cell	bruce37@adventure-works.com	0	Home	5762 Glenmount Drive	NULL	Colma	California	94014	United States
10882	NULL	Bruce	NULL	Ramos	NULL	1 (11) 500 555-0196	Home	bruce38@adventure-works.com	1	Home	112, rue Marbeuf	NULL	Dunkerque	Nord	59140	France
10883	NULL	Bruce	S	Carlson	NULL	1 (11) 500 555-0144	Home	bruce39@adventure-works.com	0	Home	Am Gallberg 2482	NULL	Hamburg	Hamburg	20354	Germany
10884	NULL	Bailey	C	Hall	NULL	731-555-0175	Home	bailey42@adventure-works.com	0	Home	444 9th St.	NULL	Beaverton	Oregon	97005	United States
10885	NULL	Mackenzie	A	Hall	NULL	1 (11) 500 555-0194	Cell	mackenzie43@adventure-works.com	0	Home	5757, impasse Notre-Dame	NULL	Villeneuve-d'Ascq	Nord	59491	France
10886	NULL	Gabriella	NULL	Hall	NULL	874-555-0180	Home	gabriella45@adventure-works.com	0	Home	4511 L St.	NULL	Downey	California	90241	United States
10887	NULL	Bruce	NULL	Suarez	NULL	347-555-0197	Cell	bruce40@adventure-works.com	1	Home	2943 Eagle Peak Road	NULL	Chula Vista	California	91910	United States
10888	NULL	Bruce	NULL	Sanz	NULL	1 (11) 500 555-0131	Cell	bruce41@adventure-works.com	0	Home	1723 Richard Pl.	NULL	Goulburn	New South Wales	2580	Australia
10889	NULL	Jan	M	Hall	NULL	118-555-0131	Cell	jan18@adventure-works.com	0	Home	5793 West Road	NULL	Vancouver	British Columbia	V7L 4J4	Canada
10890	NULL	Katelyn	E	Hall	NULL	113-555-0110	Home	katelyn46@adventure-works.com	0	Home	707 Willcrest Circle	NULL	Everett	Washington	98201	United States
10891	NULL	Savannah	K	Hall	NULL	812-555-0162	Cell	savannah45@adventure-works.com	0	Home	239 Crown Court	NULL	Milwaukie	Oregon	97222	United States
10892	NULL	Marshall	J	Wu	NULL	1 (11) 500 555-0144	Home	marshall6@adventure-works.com	2	Home	8977 Woodhaven Lane	NULL	Melbourne	Victoria	3000	Australia
10893	NULL	Bruce	E	Rubio	NULL	1 (11) 500 555-0180	Home	bruce42@adventure-works.com	0	Home	3178 Fieldbrook Pl.	NULL	Melbourne	Victoria	3000	Australia
10894	NULL	Arthur	NULL	Suri	NULL	1 (11) 500 555-0111	Home	arthur2@adventure-works.com	2	Home	1345 La Luz	NULL	Malabar	New South Wales	2036	Australia
10895	NULL	Arthur	NULL	Kapoor	NULL	1 (11) 500 555-0151	Home	arthur3@adventure-works.com	0	Home	9794 Glenside Dr	NULL	Coffs Harbour	New South Wales	2450	Australia
10896	NULL	Arthur	L	Chandra	NULL	1 (11) 500 555-0196	Home	arthur4@adventure-works.com	0	Home	1874 Orchid Ct	NULL	Silverwater	New South Wales	2264	Australia
10897	NULL	Arthur	B	Patel	NULL	1 (11) 500 555-0188	Cell	arthur5@adventure-works.com	1	Home	1560 Harbor View Drive	NULL	Rockhampton	Queensland	4700	Australia
10898	NULL	Kaylee	E	Hall	NULL	738-555-0155	Cell	kaylee45@adventure-works.com	1	Home	8062 Oakgrove	NULL	Metchosin	British Columbia	V9	Canada
10899	NULL	Arthur	A	Van	NULL	1 (11) 500 555-0192	Cell	arthur6@adventure-works.com	1	Home	66, rue Georges-Clémenceau	NULL	Roubaix	Nord	59100	France
10900	NULL	Arthur	E	Malhotra	NULL	1 (11) 500 555-0157	Cell	arthur7@adventure-works.com	0	Home	9641 Matterhorn Ct.	NULL	Lavender Bay	New South Wales	2060	Australia
10901	NULL	Andrea	C	Hall	NULL	570-555-0155	Home	andrea44@adventure-works.com	2	Home	3270 Temple Drive	NULL	Beaverton	Oregon	97005	United States
10902	NULL	Arthur	E	Sai	NULL	1 (11) 500 555-0132	Home	arthur8@adventure-works.com	1	Home	Marketplatz 52	NULL	Grevenbroich	Bayern	41485	Germany
10903	NULL	Chloe	NULL	Allen	NULL	210-555-0153	Cell	chloe22@adventure-works.com	0	Home	5966 Krueger Dr.	NULL	Olympia	Washington	98501	United States
10904	NULL	Jennifer	NULL	Allen	NULL	214-555-0118	Home	jennifer26@adventure-works.com	0	Home	7248 Holiday Hills Dr.	NULL	Los Angeles	California	90012	United States
10905	NULL	Kaitlyn	NULL	Allen	NULL	1 (11) 500 555-0183	Cell	kaitlyn22@adventure-works.com	0	Home	Dunckerstr 48523	NULL	Kassel	Hessen	34117	Germany
10906	NULL	Marshall	NULL	Lin	NULL	1 (11) 500 555-0198	Home	marshall7@adventure-works.com	0	Home	7070 W. Watson Court	NULL	Peterborough	England	PB12	United Kingdom
10907	NULL	Arthur	D	Madan	NULL	1 (11) 500 555-0192	Cell	arthur9@adventure-works.com	2	Home	4024, rue Surcouf	NULL	Paris	Seine (Paris)	75013	France
10908	NULL	Morgan	D	Allen	NULL	908-555-0127	Home	morgan21@adventure-works.com	1	Home	1694 Pinole Valley Rd.	NULL	Kirkland	Washington	98033	United States
10909	NULL	Arthur	NULL	Smith	NULL	1 (11) 500 555-0178	Cell	arthur10@adventure-works.com	1	Home	3253 La Jolla	NULL	Melton	Victoria	3337	Australia
10910	NULL	Isabella	NULL	Allen	NULL	571-555-0140	Home	isabella55@adventure-works.com	0	Home	3189 La Salle St.	NULL	Woodland Hills	California	91364	United States
10911	NULL	Arthur	NULL	Prasad	NULL	1 (11) 500 555-0113	Home	arthur11@adventure-works.com	0	Home	8150 Las Trampas	NULL	Findon	South Australia	5023	Australia
10912	NULL	Arthur	D	Sara	NULL	1 (11) 500 555-0168	Home	arthur12@adventure-works.com	0	Home	495 Saddlehill Lane	NULL	Gloucestershire	England	GL7 1RY	United Kingdom
10913	NULL	Natalie	NULL	Allen	NULL	318-555-0118	Home	natalie66@adventure-works.com	0	Home	6647 McDandy St.	NULL	Santa Monica	California	90401	United States
10914	NULL	Arthur	D	Rana	NULL	1 (11) 500 555-0176	Home	arthur13@adventure-works.com	0	Home	375 Davona Drive	NULL	Cheltenham	England	GL50	United Kingdom
10915	NULL	Alexandra	B	Allen	NULL	1 (11) 500 555-0117	Home	alexandra90@adventure-works.com	0	Home	1053 Rain Drop Circle	NULL	Warrnambool	Victoria	3280	Australia
10916	NULL	Sydney	K	Allen	NULL	573-555-0126	Cell	sydney88@adventure-works.com	0	Home	7421 Palisade Court	NULL	Woodburn	Oregon	97071	United States
10917	NULL	Arthur	NULL	Raman	NULL	1 (11) 500 555-0124	Home	arthur14@adventure-works.com	1	Home	6855 Leewood Place	NULL	Warrnambool	Victoria	3280	Australia
10918	NULL	Katherine	NULL	Allen	NULL	737-555-0166	Cell	katherine97@adventure-works.com	0	Home	9424 Pine Creek Way	NULL	Burien	Washington	98168	United States
10919	NULL	Arthur	E	Subram	NULL	1 (11) 500 555-0145	Home	arthur15@adventure-works.com	0	Home	9255 Westover Dr.	NULL	Seaford	Victoria	3198	Australia
10920	NULL	Arthur	A	Mehta	NULL	1 (11) 500 555-0197	Home	arthur16@adventure-works.com	1	Home	8586 D Kiska Ct.	NULL	Caloundra	Queensland	4551	Australia
10921	NULL	Amanda	NULL	Allen	NULL	364-555-0150	Home	amanda67@adventure-works.com	1	Home	8702 Nightingale Drive	NULL	Newton	British Columbia	V2L3W8	Canada
10922	NULL	Stephanie	NULL	Allen	NULL	651-555-0132	Home	stephanie68@adventure-works.com	0	Home	3616 Gonzalez Court	NULL	Lakewood	California	90712	United States
10923	NULL	Hailey	C	Allen	NULL	1 (11) 500 555-0179	Home	hailey62@adventure-works.com	1	Home	493 Terry Lynn Lane	NULL	Caloundra	Queensland	4551	Australia
10924	NULL	Arthur	T	Garcia	NULL	1 (11) 500 555-0179	Cell	arthur17@adventure-works.com	2	Home	9, avenue du Président-Kennedy	NULL	Roissy en Brie	Seine et Marne	77680	France
10925	NULL	Arthur	J	Fernandez	NULL	1 (11) 500 555-0142	Cell	arthur18@adventure-works.com	0	Home	113 Gordon Ct.	NULL	Milsons Point	New South Wales	2061	Australia
10926	NULL	Haley	T	Allen	NULL	1 (11) 500 555-0113	Home	haley58@adventure-works.com	1	Home	Husemann Straße 4444	NULL	Kassel	Hessen	34117	Germany
10927	NULL	Rebecca	E	Allen	NULL	716-555-0195	Home	rebecca24@adventure-works.com	0	Home	6220 Boxer Blvd	NULL	Grossmont	California	91941	United States
10928	NULL	Madeline	NULL	Allen	NULL	666-555-0160	Home	madeline21@adventure-works.com	1	Home	7207 St. Andrews Way	NULL	Westminster	British Columbia	V3L 1H4	Canada
10929	NULL	Arthur	G	Gonzalez	NULL	1 (11) 500 555-0114	Home	arthur19@adventure-works.com	0	Home	8524 Parkside Dr.	NULL	Berks	England	SL4 1RH	United Kingdom
10930	NULL	Sophia	NULL	Allen	NULL	435-555-0162	Home	sophia21@adventure-works.com	2	Home	7502 Baltic Sea Ct.	NULL	Lebanon	Oregon	97355	United States
10931	NULL	Arthur	NULL	Rodriguez	NULL	1 (11) 500 555-0151	Cell	arthur20@adventure-works.com	2	Home	5506 Jimno Ave	NULL	St. Leonards	New South Wales	2065	Australia
10932	NULL	Mary	NULL	Allen	NULL	1 (11) 500 555-0185	Home	mary36@adventure-works.com	0	Home	8743 Clark Creek Rd.	NULL	Gold Coast	Queensland	4217	Australia
10933	NULL	Arthur	NULL	Sanchez	NULL	1 (11) 500 555-0114	Home	arthur21@adventure-works.com	1	Home	Pappelallee 229	NULL	Kassel	Hessen	34117	Germany
